2020-06-11 09:59:59,009	const current mode scan
2020-06-11 10:03:34,365	cc: A200611.100002.dat
2020-06-11 10:03:34,365	const height mode scan
2020-06-11 10:17:41,537	ch: A200611.100338.dat
2020-06-11 10:17:41,538	----------
2020-06-11 10:17:41,540	ch_zoff -1.30
2020-06-11 10:17:41,540	ch_bias 0.00
2020-06-11 10:17:41,542	scan for alignment to template
2020-06-11 10:21:17,268	cc_file_4align: A200611.101745.dat
2020-06-11 10:21:17,269	Align to template
2020-06-11 10:21:17,869	[dy, dx] = [0. 0.]
2020-06-11 10:21:23,096	const current mode scan
2020-06-11 10:24:58,287	cc: A200611.102126.dat
2020-06-11 10:24:58,288	const height mode scan
2020-06-11 10:39:05,452	ch: A200611.102502.dat
2020-06-11 10:39:05,452	----------
2020-06-11 10:39:05,454	ch_zoff -1.20
2020-06-11 10:39:05,454	ch_bias 0.00
2020-06-11 10:39:05,457	scan for alignment to template
2020-06-11 10:42:41,041	cc_file_4align: A200611.103908.dat
2020-06-11 10:42:41,042	Align to template
2020-06-11 10:42:41,643	[dy, dx] = [1. 0.]
2020-06-11 10:42:46,829	const current mode scan
2020-06-11 10:46:22,377	cc: A200611.104250.dat
2020-06-11 10:46:22,380	const height mode scan
2020-06-11 11:00:29,464	ch: A200611.104626.dat
2020-06-11 11:00:29,465	----------
2020-06-11 11:00:29,468	ch_zoff -1.10
2020-06-11 11:00:29,469	ch_bias 0.00
2020-06-11 11:00:29,471	scan for alignment to template
2020-06-11 11:04:04,753	cc_file_4align: A200611.110032.dat
2020-06-11 11:04:04,754	Align to template
2020-06-11 11:04:05,328	[dy, dx] = [2.5 0. ]
2020-06-11 11:04:10,478	const current mode scan
2020-06-11 11:07:44,547	cc: A200611.110412.dat
2020-06-11 11:07:44,547	const height mode scan
2020-06-11 11:21:50,673	ch: A200611.110747.dat
2020-06-11 11:21:50,673	----------
2020-06-11 11:21:50,675	ch_zoff -1.00
2020-06-11 11:21:50,675	ch_bias 0.00
2020-06-11 11:21:50,676	scan for alignment to template
2020-06-11 11:25:26,568	cc_file_4align: A200611.112154.dat
2020-06-11 11:25:26,569	Align to template
2020-06-11 11:25:27,190	[dy, dx] = [3.25 0.  ]
2020-06-11 11:25:32,387	const current mode scan
2020-06-11 11:29:07,722	cc: A200611.112535.dat
2020-06-11 11:29:07,722	const height mode scan
2020-06-11 11:43:15,032	ch: A200611.112912.dat
2020-06-11 11:43:15,033	----------
2020-06-11 11:43:15,036	ch_zoff -0.90
2020-06-11 11:43:15,039	ch_bias 0.00
2020-06-11 11:43:15,040	scan for alignment to template
2020-06-11 11:46:50,909	cc_file_4align: A200611.114318.dat
2020-06-11 11:46:50,910	Align to template
2020-06-11 11:46:51,516	[dy, dx] = [2.25 0.  ]
2020-06-11 11:46:56,724	const current mode scan
2020-06-11 11:50:31,913	cc: A200611.114659.dat
2020-06-11 11:50:31,913	const height mode scan
2020-06-11 12:04:39,273	ch: A200611.115036.dat
2020-06-11 12:04:39,273	----------
2020-06-11 12:04:39,275	ch_zoff -0.80
2020-06-11 12:04:39,277	ch_bias 0.00
2020-06-11 12:04:39,279	scan for alignment to template
2020-06-11 12:08:15,149	cc_file_4align: A200611.120443.dat
2020-06-11 12:08:15,150	Align to template
2020-06-11 12:08:15,771	[dy, dx] = [-0.5  0. ]
2020-06-11 12:08:20,961	const current mode scan
2020-06-11 12:11:56,250	cc: A200611.120824.dat
2020-06-11 12:11:56,250	const height mode scan
2020-06-11 12:26:03,561	ch: A200611.121200.dat
2020-06-11 12:26:03,561	----------
2020-06-11 12:26:03,563	ch_zoff -0.70
2020-06-11 12:26:03,565	ch_bias 0.00
2020-06-11 12:26:03,566	scan for alignment to template
2020-06-11 12:29:39,344	cc_file_4align: A200611.122607.dat
2020-06-11 12:29:39,344	Align to template
2020-06-11 12:29:39,947	[dy, dx] = [-1.  0.]
2020-06-11 12:29:45,141	const current mode scan
2020-06-11 12:33:20,474	cc: A200611.122948.dat
2020-06-11 12:33:20,475	const height mode scan
2020-06-11 12:47:27,862	ch: A200611.123325.dat
2020-06-11 12:47:27,863	----------
2020-06-11 12:47:27,864	ch_zoff -0.60
2020-06-11 12:47:27,864	ch_bias 0.00
2020-06-11 12:47:27,866	scan for alignment to template
2020-06-11 12:51:03,744	cc_file_4align: A200611.124731.dat
2020-06-11 12:51:03,744	Align to template
2020-06-11 12:51:04,360	[dy, dx] = [ 4.25 -0.25]
2020-06-11 12:51:09,553	const current mode scan
2020-06-11 12:54:44,766	cc: A200611.125112.dat
2020-06-11 12:54:44,766	const height mode scan
2020-06-11 13:08:52,112	ch: A200611.125449.dat
2020-06-11 13:08:52,113	----------
2020-06-11 13:08:52,114	ch_zoff -0.50
2020-06-11 13:08:52,115	ch_bias 0.00
2020-06-11 13:08:52,115	scan for alignment to template
2020-06-11 13:12:27,956	cc_file_4align: A200611.130855.dat
2020-06-11 13:12:27,957	Align to template
2020-06-11 13:12:28,571	[dy, dx] = [ 2.75 -0.5 ]
2020-06-11 13:12:33,764	const current mode scan
2020-06-11 13:16:09,071	cc: A200611.131236.dat
2020-06-11 13:16:09,072	const height mode scan
2020-06-11 13:30:16,041	ch: A200611.131613.dat
2020-06-11 13:30:16,042	----------
2020-06-11 13:30:16,043	ch_zoff -0.40
2020-06-11 13:30:16,044	ch_bias 0.00
2020-06-11 13:30:16,044	scan for alignment to template
2020-06-11 13:33:50,429	cc_file_4align: A200611.133018.dat
2020-06-11 13:33:50,429	Align to template
2020-06-11 13:33:51,049	[dy, dx] = [1.25 0.  ]
2020-06-11 13:33:56,187	const current mode scan
2020-06-11 13:37:30,283	cc: A200611.133358.dat
2020-06-11 13:37:30,284	const height mode scan
2020-06-11 13:51:35,970	ch: A200611.133733.dat
2020-06-11 13:51:35,971	----------
2020-06-11 13:51:35,972	ch_zoff -0.30
2020-06-11 13:51:35,973	ch_bias 0.00
2020-06-11 13:51:35,974	scan for alignment to template
2020-06-11 13:55:10,403	cc_file_4align: A200611.135138.dat
2020-06-11 13:55:10,404	Align to template
2020-06-11 13:55:10,960	[dy, dx] = [0.5 0. ]
2020-06-11 13:55:16,111	const current mode scan
2020-06-11 13:58:50,233	cc: A200611.135518.dat
2020-06-11 13:58:50,234	const height mode scan
2020-06-11 14:12:55,887	ch: A200611.135853.dat
2020-06-11 14:12:55,887	----------
2020-06-11 14:12:55,890	ch_zoff -0.20
2020-06-11 14:12:55,890	ch_bias 0.00
2020-06-11 14:12:55,892	scan for alignment to template
2020-06-11 14:16:30,266	cc_file_4align: A200611.141258.dat
2020-06-11 14:16:30,267	Align to template
2020-06-11 14:16:30,815	[dy, dx] = [4. 0.]
2020-06-11 14:16:35,967	const current mode scan
2020-06-11 14:20:10,134	cc: A200611.141638.dat
2020-06-11 14:20:10,134	const height mode scan
2020-06-11 14:34:15,756	ch: A200611.142013.dat
2020-06-11 14:34:15,756	----------
2020-06-11 14:34:15,758	ch_zoff -0.10
2020-06-11 14:34:15,759	ch_bias 0.00
2020-06-11 14:34:15,761	scan for alignment to template
2020-06-11 14:37:50,172	cc_file_4align: A200611.143418.dat
2020-06-11 14:37:50,173	Align to template
2020-06-11 14:37:50,732	[dy, dx] = [4. 0.]
2020-06-11 14:37:55,886	const current mode scan
2020-06-11 14:41:30,019	cc: A200611.143758.dat
2020-06-11 14:41:30,019	const height mode scan
2020-06-11 14:55:35,723	ch: A200611.144133.dat
2020-06-11 14:55:35,723	----------
2020-06-11 14:55:35,726	ch_zoff 0.00
2020-06-11 14:55:35,727	ch_bias 0.00
2020-06-11 14:55:35,728	scan for alignment to template
2020-06-11 14:59:10,156	cc_file_4align: A200611.145538.dat
2020-06-11 14:59:10,156	Align to template
2020-06-11 14:59:10,736	[dy, dx] = [-2.5 -1.5]
2020-06-11 14:59:15,888	const current mode scan
2020-06-11 15:02:50,020	cc: A200611.145918.dat
2020-06-11 15:02:50,020	const height mode scan
2020-06-11 15:16:56,179	ch: A200611.150253.dat
2020-06-11 15:16:56,179	----------
2020-06-11 15:16:56,180	ch_zoff 0.10
2020-06-11 15:16:56,181	ch_bias 0.00
2020-06-11 15:16:56,182	scan for alignment to template
2020-06-11 15:20:30,542	cc_file_4align: A200611.151658.dat
2020-06-11 15:20:30,543	Align to template
2020-06-11 15:20:31,095	[dy, dx] = [ 7.   -1.75]
2020-06-11 15:20:36,242	const current mode scan
2020-06-11 15:24:10,328	cc: A200611.152038.dat
2020-06-11 15:24:10,328	const height mode scan
2020-06-11 15:38:16,380	ch: A200611.152413.dat
2020-06-11 15:38:16,380	----------
2020-06-11 15:38:16,381	ch_zoff 0.20
2020-06-11 15:38:16,382	ch_bias 0.00
2020-06-11 15:38:16,383	scan for alignment to template
2020-06-11 15:41:50,787	cc_file_4align: A200611.153819.dat
2020-06-11 15:41:50,787	Align to template
2020-06-11 15:41:51,343	[dy, dx] = [ 4.25 -0.5 ]
2020-06-11 15:41:56,493	const current mode scan
2020-06-11 15:45:30,560	cc: A200611.154158.dat
2020-06-11 15:45:30,560	const height mode scan
2020-06-11 15:59:36,634	ch: A200611.154533.dat
2020-06-11 15:59:36,635	----------
2020-06-11 15:59:36,636	ch_zoff 0.30
2020-06-11 15:59:36,636	ch_bias 0.00
2020-06-11 15:59:36,637	scan for alignment to template
2020-06-11 16:03:11,104	cc_file_4align: A200611.155939.dat
2020-06-11 16:03:11,105	Align to template
2020-06-11 16:03:11,650	[dy, dx] = [3.25 0.  ]
2020-06-11 16:03:16,801	const current mode scan
2020-06-11 16:06:51,503	cc: A200611.160319.dat
2020-06-11 16:06:51,504	const height mode scan
2020-06-11 16:20:57,531	ch: A200611.160654.dat
2020-06-11 16:20:57,532	----------
2020-06-11 16:20:57,533	ch_zoff 0.40
2020-06-11 16:20:57,534	ch_bias 0.00
2020-06-11 16:20:57,534	scan for alignment to template
2020-06-11 16:24:31,900	cc_file_4align: A200611.162100.dat
2020-06-11 16:24:31,900	Align to template
2020-06-11 16:24:32,471	[dy, dx] = [1.25 0.  ]
2020-06-11 16:24:37,609	const current mode scan
2020-06-11 16:28:11,709	cc: A200611.162439.dat
2020-06-11 16:28:11,709	const height mode scan
2020-06-11 16:42:17,763	ch: A200611.162814.dat
2020-06-11 16:42:17,763	----------
2020-06-11 16:42:17,765	ch_zoff 0.50
2020-06-11 16:42:17,765	ch_bias 0.00
2020-06-11 16:42:17,768	scan for alignment to template
2020-06-11 16:45:52,194	cc_file_4align: A200611.164220.dat
2020-06-11 16:45:52,194	Align to template
2020-06-11 16:45:52,754	[dy, dx] = [-2.25  0.  ]
2020-06-11 16:45:57,905	const current mode scan
2020-06-11 16:49:32,004	cc: A200611.164600.dat
2020-06-11 16:49:32,005	const height mode scan
2020-06-11 17:03:38,055	ch: A200611.164935.dat
2020-06-11 17:03:38,055	----------
2020-06-11 17:03:38,056	ch_zoff 0.60
2020-06-11 17:03:38,057	ch_bias 0.00
2020-06-11 17:03:38,058	scan for alignment to template
2020-06-11 17:07:12,476	cc_file_4align: A200611.170340.dat
2020-06-11 17:07:12,477	Align to template
2020-06-11 17:07:13,030	[dy, dx] = [ 0.25 -0.25]
2020-06-11 17:07:18,187	const current mode scan
2020-06-11 17:10:52,302	cc: A200611.170720.dat
2020-06-11 17:10:52,303	const height mode scan
2020-06-11 17:24:58,338	ch: A200611.171055.dat
2020-06-11 17:24:58,339	----------
2020-06-11 17:24:58,341	ch_zoff 0.70
2020-06-11 17:24:58,342	ch_bias 0.00
2020-06-11 17:24:58,343	scan for alignment to template
2020-06-11 17:28:32,754	cc_file_4align: A200611.172501.dat
2020-06-11 17:28:32,755	Align to template
2020-06-11 17:28:33,319	[dy, dx] = [-1.75 -0.5 ]
2020-06-11 17:28:38,461	const current mode scan
2020-06-11 17:32:12,537	cc: A200611.172840.dat
2020-06-11 17:32:12,538	const height mode scan
2020-06-11 17:46:18,620	ch: A200611.173215.dat
2020-06-11 17:46:18,620	----------
2020-06-11 17:46:18,621	ch_zoff 0.80
2020-06-11 17:46:18,622	ch_bias 0.00
2020-06-11 17:46:18,623	scan for alignment to template
2020-06-11 17:49:53,068	cc_file_4align: A200611.174621.dat
2020-06-11 17:49:53,069	Align to template
2020-06-11 17:49:53,637	[dy, dx] = [ 3.   -1.75]
2020-06-11 17:49:58,786	const current mode scan
2020-06-11 17:53:32,910	cc: A200611.175001.dat
2020-06-11 17:53:32,910	const height mode scan
2020-06-11 18:07:39,045	ch: A200611.175336.dat
2020-06-11 18:07:39,045	----------
2020-06-11 18:07:39,046	ch_zoff 0.90
2020-06-11 18:07:39,048	ch_bias 0.00
2020-06-11 18:07:39,048	scan for alignment to template
2020-06-11 18:11:13,460	cc_file_4align: A200611.180741.dat
2020-06-11 18:11:13,460	Align to template
2020-06-11 18:11:14,036	[dy, dx] = [ 9.   -2.25]
2020-06-11 18:11:19,183	const current mode scan
2020-06-11 18:14:53,363	cc: A200611.181121.dat
2020-06-11 18:14:53,364	const height mode scan
2020-06-11 18:28:59,433	ch: A200611.181456.dat
2020-06-11 18:28:59,434	----------
2020-06-11 18:28:59,435	ch_zoff 1.00
2020-06-11 18:28:59,435	ch_bias 0.00
2020-06-11 18:28:59,436	scan for alignment to template
2020-06-11 18:32:33,919	cc_file_4align: A200611.182902.dat
2020-06-11 18:32:33,919	Align to template
2020-06-11 18:32:34,451	[dy, dx] = [ 6.75 -2.  ]
2020-06-11 18:32:39,595	const current mode scan
2020-06-11 18:36:13,737	cc: A200611.183241.dat
2020-06-11 18:36:13,738	const height mode scan
2020-06-11 18:50:19,777	ch: A200611.183617.dat
2020-06-11 18:50:19,777	Final template scan
2020-06-11 18:53:54,182	A200611.185022.dat
2020-06-11 18:53:54,183	Done.
2020-06-12 19:21:16,370	Start.******************************
2020-06-12 19:21:16,707	template: A200612.191739.dat
2020-06-12 19:21:16,707	----------
2020-06-12 19:21:16,708	ch_zoff 0.00
2020-06-12 19:21:16,709	ch_bias 0.00
2020-06-12 19:21:16,709	scan for alignment to template
2020-06-12 19:24:51,201	cc_file_4align: A200612.192119.dat
2020-06-12 19:24:51,202	Align to template
2020-06-12 19:24:51,989	[dy, dx] = [-1.25  0.25]
2020-06-12 19:24:57,133	const current mode scan
2020-06-12 19:28:31,605	cc: A200612.192459.dat
2020-06-12 19:28:31,606	const height mode scan
2020-06-12 19:42:37,918	ch: A200612.192835.dat
2020-06-12 19:42:37,918	----------
2020-06-12 19:42:37,919	ch_zoff 0.10
2020-06-12 19:42:37,920	ch_bias 0.00
2020-06-12 19:42:37,920	scan for alignment to template
2020-06-12 19:46:12,703	cc_file_4align: A200612.194240.dat
2020-06-12 19:46:12,704	Align to template
2020-06-12 19:46:13,291	[dy, dx] = [ 0.  11.5]
2020-06-12 19:46:18,445	const current mode scan
2020-06-12 19:49:52,914	cc: A200612.194621.dat
2020-06-12 19:49:52,914	const height mode scan
2020-06-16 00:11:11,290	Start.******************************
2020-06-16 00:11:11,608	template: A200616.000736.dat
2020-06-16 00:11:11,609	----------
2020-06-16 00:11:11,610	ch_zoff -2.00
2020-06-16 00:11:11,610	ch_bias 0.00
2020-06-16 00:11:11,611	scan for alignment to template
2020-06-16 00:14:46,542	cc_file_4align: A200616.001115.dat
2020-06-16 00:14:46,542	Align to template
2020-06-16 00:14:47,346	[dy, dx] = [-3.   -1.75]
2020-06-16 00:14:52,539	const current mode scan
2020-06-16 00:18:27,427	cc: A200616.001456.dat
2020-06-16 00:18:27,428	const height mode scan
2020-06-16 00:32:34,214	ch: A200616.001832.dat
2020-06-16 00:32:34,215	----------
2020-06-16 00:32:34,220	ch_zoff -1.90
2020-06-16 00:32:34,220	ch_bias 0.00
2020-06-16 00:32:34,221	scan for alignment to template
2020-06-16 00:36:09,569	cc_file_4align: A200616.003238.dat
2020-06-16 00:36:09,569	Align to template
2020-06-16 00:36:10,155	[dy, dx] = [-5.75 -5.  ]
2020-06-16 00:36:15,335	const current mode scan
2020-06-16 00:39:50,169	cc: A200616.003619.dat
2020-06-16 00:39:50,169	const height mode scan
2020-06-16 00:53:56,673	ch: A200616.003955.dat
2020-06-16 00:53:56,674	----------
2020-06-16 00:53:56,675	ch_zoff -1.80
2020-06-16 00:53:56,676	ch_bias 0.00
2020-06-16 00:53:56,677	scan for alignment to template
2020-06-16 00:57:31,083	cc_file_4align: A200616.005400.dat
2020-06-16 00:57:31,083	Align to template
2020-06-16 00:57:31,640	[dy, dx] = [-5.5 -2.5]
2020-06-16 00:57:36,782	const current mode scan
2020-06-16 01:01:10,853	cc: A200616.005740.dat
2020-06-16 01:01:10,854	const height mode scan
2020-06-16 01:15:16,466	ch: A200616.010114.dat
2020-06-16 01:15:16,466	----------
2020-06-16 01:15:16,470	ch_zoff -1.70
2020-06-16 01:15:16,472	ch_bias 0.00
2020-06-16 01:15:16,473	scan for alignment to template
2020-06-16 01:18:50,837	cc_file_4align: A200616.011519.dat
2020-06-16 01:18:50,838	Align to template
2020-06-16 01:18:51,393	[dy, dx] = [-3.5 -2. ]
2020-06-16 01:18:56,531	const current mode scan
2020-06-16 01:22:30,596	cc: A200616.011859.dat
2020-06-16 01:22:30,597	const height mode scan
2020-06-16 01:36:36,294	ch: A200616.012234.dat
2020-06-16 01:36:36,295	----------
2020-06-16 01:36:36,296	ch_zoff -1.60
2020-06-16 01:36:36,296	ch_bias 0.00
2020-06-16 01:36:36,297	scan for alignment to template
2020-06-16 01:40:10,768	cc_file_4align: A200616.013639.dat
2020-06-16 01:40:10,768	Align to template
2020-06-16 01:40:11,329	[dy, dx] = [-3.25 -2.  ]
2020-06-16 01:40:16,484	const current mode scan
2020-06-16 01:43:50,538	cc: A200616.014019.dat
2020-06-16 01:43:50,538	const height mode scan
2020-06-16 01:57:56,146	ch: A200616.014354.dat
2020-06-16 01:57:56,146	----------
2020-06-16 01:57:56,149	ch_zoff -1.50
2020-06-16 01:57:56,149	ch_bias 0.00
2020-06-16 01:57:56,150	scan for alignment to template
2020-06-16 02:01:30,528	cc_file_4align: A200616.015759.dat
2020-06-16 02:01:30,528	Align to template
2020-06-16 02:01:31,111	[dy, dx] = [-2.5 -1. ]
2020-06-16 02:01:36,261	const current mode scan
2020-06-16 02:05:10,392	cc: A200616.020139.dat
2020-06-16 02:05:10,392	const height mode scan
2020-06-16 02:19:16,024	ch: A200616.020514.dat
2020-06-16 02:19:16,025	----------
2020-06-16 02:19:16,027	ch_zoff -1.40
2020-06-16 02:19:16,029	ch_bias 0.00
2020-06-16 02:19:16,030	scan for alignment to template
2020-06-16 02:22:50,452	cc_file_4align: A200616.021919.dat
2020-06-16 02:22:50,452	Align to template
2020-06-16 02:22:51,009	[dy, dx] = [-1.5  0. ]
2020-06-16 02:22:56,153	const current mode scan
2020-06-16 02:26:30,226	cc: A200616.022259.dat
2020-06-16 02:26:30,227	const height mode scan
2020-06-16 02:40:35,890	ch: A200616.022634.dat
2020-06-16 02:40:35,890	----------
2020-06-16 02:40:35,892	ch_zoff -1.30
2020-06-16 02:40:35,893	ch_bias 0.00
2020-06-16 02:40:35,894	scan for alignment to template
2020-06-16 02:44:10,296	cc_file_4align: A200616.024039.dat
2020-06-16 02:44:10,297	Align to template
2020-06-16 02:44:10,851	[dy, dx] = [-2.5 -1. ]
2020-06-16 02:44:15,999	const current mode scan
2020-06-16 02:47:50,041	cc: A200616.024419.dat
2020-06-16 02:47:50,041	const height mode scan
2020-06-16 03:01:55,726	ch: A200616.024754.dat
2020-06-16 03:01:55,727	----------
2020-06-16 03:01:55,729	ch_zoff -1.20
2020-06-16 03:01:55,730	ch_bias 0.00
2020-06-16 03:01:55,731	scan for alignment to template
2020-06-16 03:05:30,143	cc_file_4align: A200616.030159.dat
2020-06-16 03:05:30,144	Align to template
2020-06-16 03:05:30,663	[dy, dx] = [-1.5  0. ]
2020-06-16 03:05:35,803	const current mode scan
2020-06-16 03:09:09,901	cc: A200616.030539.dat
2020-06-16 03:09:09,901	const height mode scan
2020-06-16 03:23:15,540	ch: A200616.030914.dat
2020-06-16 03:23:15,540	----------
2020-06-16 03:23:15,541	ch_zoff -1.10
2020-06-16 03:23:15,542	ch_bias 0.00
2020-06-16 03:23:15,543	scan for alignment to template
2020-06-16 03:26:50,250	cc_file_4align: A200616.032319.dat
2020-06-16 03:26:50,250	Align to template
2020-06-16 03:26:50,784	[dy, dx] = [-1.5 -1. ]
2020-06-16 03:26:55,925	const current mode scan
2020-06-16 03:30:29,986	cc: A200616.032659.dat
2020-06-16 03:30:29,986	const height mode scan
2020-06-16 03:44:35,619	ch: A200616.033034.dat
2020-06-16 03:44:35,620	----------
2020-06-16 03:44:35,621	ch_zoff -1.00
2020-06-16 03:44:35,622	ch_bias 0.00
2020-06-16 03:44:35,622	scan for alignment to template
2020-06-16 03:48:10,103	cc_file_4align: A200616.034439.dat
2020-06-16 03:48:10,104	Align to template
2020-06-16 03:48:10,683	[dy, dx] = [-1.5  -0.25]
2020-06-16 03:48:15,826	const current mode scan
2020-06-16 03:51:49,905	cc: A200616.034819.dat
2020-06-16 03:51:49,905	const height mode scan
2020-06-16 04:05:55,487	ch: A200616.035154.dat
2020-06-16 04:05:55,488	----------
2020-06-16 04:05:55,491	ch_zoff -0.90
2020-06-16 04:05:55,492	ch_bias 0.00
2020-06-16 04:05:55,493	scan for alignment to template
2020-06-16 04:09:29,986	cc_file_4align: A200616.040559.dat
2020-06-16 04:09:29,987	Align to template
2020-06-16 04:09:30,518	[dy, dx] = [-1.5 -1. ]
2020-06-16 04:09:35,661	const current mode scan
2020-06-16 04:13:09,743	cc: A200616.040938.dat
2020-06-16 04:13:09,743	const height mode scan
2020-06-16 04:27:15,385	ch: A200616.041313.dat
2020-06-16 04:27:15,385	----------
2020-06-16 04:27:15,386	ch_zoff -0.80
2020-06-16 04:27:15,387	ch_bias 0.00
2020-06-16 04:27:15,389	scan for alignment to template
2020-06-16 04:30:49,792	cc_file_4align: A200616.042718.dat
2020-06-16 04:30:49,792	Align to template
2020-06-16 04:30:50,352	[dy, dx] = [-1.  -0.5]
2020-06-16 04:30:55,508	const current mode scan
2020-06-16 04:34:29,580	cc: A200616.043058.dat
2020-06-16 04:34:29,580	const height mode scan
2020-06-16 04:48:35,188	ch: A200616.043433.dat
2020-06-16 04:48:35,189	----------
2020-06-16 04:48:35,191	ch_zoff -0.70
2020-06-16 04:48:35,191	ch_bias 0.00
2020-06-16 04:48:35,192	scan for alignment to template
2020-06-16 04:52:09,625	cc_file_4align: A200616.044838.dat
2020-06-16 04:52:09,626	Align to template
2020-06-16 04:52:10,178	[dy, dx] = [-0.75  0.  ]
2020-06-16 04:52:15,331	const current mode scan
2020-06-16 04:55:49,429	cc: A200616.045218.dat
2020-06-16 04:55:49,429	const height mode scan
2020-06-16 05:09:55,041	ch: A200616.045553.dat
2020-06-16 05:09:55,042	----------
2020-06-16 05:09:55,043	ch_zoff -0.60
2020-06-16 05:09:55,044	ch_bias 0.00
2020-06-16 05:09:55,045	scan for alignment to template
2020-06-16 05:13:29,466	cc_file_4align: A200616.050958.dat
2020-06-16 05:13:29,467	Align to template
2020-06-16 05:13:30,048	[dy, dx] = [-1.5  0. ]
2020-06-16 05:13:35,196	const current mode scan
2020-06-16 05:17:09,309	cc: A200616.051338.dat
2020-06-16 05:17:09,309	const height mode scan
2020-06-16 05:31:14,911	ch: A200616.051713.dat
2020-06-16 05:31:14,911	----------
2020-06-16 05:31:14,912	ch_zoff -0.50
2020-06-16 05:31:14,914	ch_bias 0.00
2020-06-16 05:31:14,914	scan for alignment to template
2020-06-16 05:34:49,377	cc_file_4align: A200616.053118.dat
2020-06-16 05:34:49,378	Align to template
2020-06-16 05:34:49,953	[dy, dx] = [-0.5  0. ]
2020-06-16 05:34:55,106	const current mode scan
2020-06-16 05:38:29,194	cc: A200616.053458.dat
2020-06-16 05:38:29,194	const height mode scan
2020-06-16 05:52:34,946	ch: A200616.053833.dat
2020-06-16 05:52:34,947	----------
2020-06-16 05:52:34,949	ch_zoff -0.40
2020-06-16 05:52:34,952	ch_bias 0.00
2020-06-16 05:52:34,954	scan for alignment to template
2020-06-16 05:56:09,376	cc_file_4align: A200616.055238.dat
2020-06-16 05:56:09,376	Align to template
2020-06-16 05:56:09,911	[dy, dx] = [-1.5  0. ]
2020-06-16 05:56:15,051	const current mode scan
2020-06-16 05:59:49,159	cc: A200616.055618.dat
2020-06-16 05:59:49,159	const height mode scan
2020-06-16 06:13:54,777	ch: A200616.055953.dat
2020-06-16 06:13:54,777	----------
2020-06-16 06:13:54,779	ch_zoff -0.30
2020-06-16 06:13:54,780	ch_bias 0.00
2020-06-16 06:13:54,781	scan for alignment to template
2020-06-16 06:17:29,166	cc_file_4align: A200616.061358.dat
2020-06-16 06:17:29,166	Align to template
2020-06-16 06:17:29,747	[dy, dx] = [-0.5  0. ]
2020-06-16 06:17:34,897	const current mode scan
2020-06-16 06:21:09,010	cc: A200616.061738.dat
2020-06-16 06:21:09,011	const height mode scan
2020-06-16 06:35:14,645	ch: A200616.062113.dat
2020-06-16 06:35:14,645	----------
2020-06-16 06:35:14,647	ch_zoff -0.20
2020-06-16 06:35:14,647	ch_bias 0.00
2020-06-16 06:35:14,648	scan for alignment to template
2020-06-16 06:38:49,111	cc_file_4align: A200616.063518.dat
2020-06-16 06:38:49,112	Align to template
2020-06-16 06:38:49,657	[dy, dx] = [-0.75 -1.  ]
2020-06-16 06:38:54,790	const current mode scan
2020-06-16 06:42:28,890	cc: A200616.063858.dat
2020-06-16 06:42:28,891	const height mode scan
2020-06-16 06:56:34,508	ch: A200616.064233.dat
2020-06-16 06:56:34,508	----------
2020-06-16 06:56:34,509	ch_zoff -0.10
2020-06-16 06:56:34,510	ch_bias 0.00
2020-06-16 06:56:34,510	scan for alignment to template
2020-06-16 07:00:08,959	cc_file_4align: A200616.065638.dat
2020-06-16 07:00:08,960	Align to template
2020-06-16 07:00:09,503	[dy, dx] = [-0.5  0. ]
2020-06-16 07:00:14,659	const current mode scan
2020-06-16 07:03:48,888	cc: A200616.070018.dat
2020-06-16 07:03:48,888	const height mode scan
2020-06-16 07:17:54,647	ch: A200616.070353.dat
2020-06-16 07:17:54,648	----------
2020-06-16 07:17:54,649	ch_zoff 0.00
2020-06-16 07:17:54,650	ch_bias 0.00
2020-06-16 07:17:54,650	scan for alignment to template
2020-06-16 07:21:29,213	cc_file_4align: A200616.071758.dat
2020-06-16 07:21:29,213	Align to template
2020-06-16 07:21:29,754	[dy, dx] = [-1.  -0.5]
2020-06-16 07:21:34,901	const current mode scan
2020-06-16 07:25:08,937	cc: A200616.072138.dat
2020-06-16 07:25:08,937	const height mode scan
2020-06-16 07:39:14,985	ch: A200616.072513.dat
2020-06-16 07:39:14,985	Final template scan
2020-06-16 07:42:49,516	A200616.073918.dat
2020-06-16 07:42:49,516	Done.
2020-06-16 21:41:31,251	Start.******************************
2020-06-16 21:41:31,334	template: A200616.213608.dat
2020-06-16 21:41:31,335	----------
2020-06-16 21:41:31,336	ch_zoff -1.00
2020-06-16 21:41:31,336	ch_bias 0.00
2020-06-16 21:41:31,337	scan for alignment to template
2020-06-16 21:45:05,560	cc_file_4align: A200616.214134.dat
2020-06-16 21:45:05,560	Align to template
2020-06-16 21:45:06,317	[dy, dx] = [ 5.25 -1.25]
2020-06-16 21:45:11,465	const current mode scan
2020-06-16 21:48:45,650	cc: A200616.214514.dat
2020-06-16 21:48:45,650	const height mode scan
2020-06-16 22:02:51,460	ch: A200616.214850.dat
2020-06-16 22:02:51,460	----------
2020-06-16 22:02:51,462	ch_zoff -0.90
2020-06-16 22:02:51,464	ch_bias 0.00
2020-06-16 22:02:51,464	scan for alignment to template
2020-06-16 22:06:26,067	cc_file_4align: A200616.220255.dat
2020-06-16 22:06:26,068	Align to template
2020-06-16 22:06:26,634	[dy, dx] = [-91.   2.]
